Format,2.0A,
Memory Length,5000,
Trigger Level,0.00V,
Source,CH1,
Label,ACK,
Probe Ratio,1.000E+00,
Vertical Units,V,
Vertical Scale,5.000E-01,
Vertical Position,5.800E-01,
Horizontal Units,S,
Horizontal Scale,2.000E-01,
Horizontal Position,0.000E+00,
Horizontal Mode,Roll Mode,
Sampling Period,4.000E-04,
Firmware,V1.21,
Time,07-Mar-23 20:09:59,
Mode,Detail,
Waveform Data,
2.740000e-01,-1.40e-01,
2.744000e-01,-1.80e-01,
2.748000e-01,-1.40e-01,
2.752000e-01,-1.80e-01,
2.756000e-01,-1.40e-01,
2.760000e-01,-1.80e-01,
2.764000e-01,-1.40e-01,
2.768000e-01,-1.80e-01,
2.772000e-01,-1.40e-01,
2.776000e-01,-1.80e-01,
2.780000e-01,-1.40e-01,
2.784000e-01,-1.80e-01,
2.788000e-01,-1.40e-01,
2.792000e-01,-1.80e-01,
2.796000e-01,-1.60e-01,
2.800000e-01,-1.20e-01,
2.804000e-01,-1.20e-01,
2.808000e-01,-1.60e-01,
2.812000e-01,-1.20e-01,
2.816000e-01,-1.60e-01,
2.820000e-01,-1.00e-01,
2.824000e-01,-1.40e-01,
2.828000e-01,-8.00e-02,
2.832000e-01,-1.20e-01,
2.836000e-01,-8.00e-02,
2.840000e-01,-1.20e-01,
2.844000e-01,-6.00e-02,
2.848000e-01,-1.00e-01,
2.852000e-01,-4.00e-02,
2.856000e-01,-8.00e-02,
2.860000e-01,-2.00e-02,
2.864000e-01,-6.00e-02,
2.868000e-01,0.00e+00,
2.872000e-01,-4.00e-02,
2.876000e-01,0.00e+00,
2.880000e-01,-4.00e-02,
2.884000e-01,2.00e-02,
2.888000e-01,-2.00e-02,
2.892000e-01,0.00e+00,
2.896000e-01,4.00e-02,
2.900000e-01,2.00e-02,
2.904000e-01,6.00e-02,
2.908000e-01,8.00e-02,
2.912000e-01,4.00e-02,
2.916000e-01,1.20e-01,
2.920000e-01,8.00e-02,
2.924000e-01,1.40e-01,
2.928000e-01,1.00e-01,
2.932000e-01,1.60e-01,
2.936000e-01,1.20e-01,
2.940000e-01,1.40e-01,
2.944000e-01,2.00e-01,
2.948000e-01,1.80e-01,
2.952000e-01,1.80e-01,
2.956000e-01,2.40e-01,
2.960000e-01,2.20e-01,
2.964000e-01,2.60e-01,
2.968000e-01,2.40e-01,
2.972000e-01,3.80e-01,
2.976000e-01,2.60e-01,
2.980000e-01,2.80e-01,
2.984000e-01,3.40e-01,
2.988000e-01,3.20e-01,
2.992000e-01,3.60e-01,
2.996000e-01,3.40e-01,
3.000000e-01,4.00e-01,
3.004000e-01,3.60e-01,
3.008000e-01,3.80e-01,
3.012000e-01,4.40e-01,
3.016000e-01,4.20e-01,
3.020000e-01,4.20e-01,
3.024000e-01,4.60e-01,
3.028000e-01,4.80e-01,
3.032000e-01,4.40e-01,
3.036000e-01,4.60e-01,
3.040000e-01,5.20e-01,
3.044000e-01,5.40e-01,
3.048000e-01,5.00e-01,
3.052000e-01,5.40e-01,
3.056000e-01,5.00e-01,
3.060000e-01,5.60e-01,
3.064000e-01,5.20e-01,
3.068000e-01,5.80e-01,
3.072000e-01,5.40e-01,
3.076000e-01,5.40e-01,
3.080000e-01,6.00e-01,
3.084000e-01,5.60e-01,
3.088000e-01,6.20e-01,
3.092000e-01,5.80e-01,
3.096000e-01,6.20e-01,
3.100000e-01,6.20e-01,
3.104000e-01,6.00e-01,
3.108000e-01,6.00e-01,
3.112000e-01,6.40e-01,
3.116000e-01,6.40e-01,
3.120000e-01,6.20e-01,
3.124000e-01,6.40e-01,
3.128000e-01,6.20e-01,
3.132000e-01,6.60e-01,
3.136000e-01,6.20e-01,
3.140000e-01,6.60e-01,
3.144000e-01,6.40e-01,
3.148000e-01,6.60e-01,
3.152000e-01,6.60e-01,
3.156000e-01,6.40e-01,
3.160000e-01,6.60e-01,
3.164000e-01,6.40e-01,
3.168000e-01,6.60e-01,
3.172000e-01,6.80e-01,
3.176000e-01,6.40e-01,
3.180000e-01,6.80e-01,
3.184000e-01,6.40e-01,
3.188000e-01,6.80e-01,
3.192000e-01,6.40e-01,
3.196000e-01,6.80e-01,
3.200000e-01,6.40e-01,
3.204000e-01,6.80e-01,
3.208000e-01,6.40e-01,
3.212000e-01,6.80e-01,
3.216000e-01,6.40e-01,
3.220000e-01,6.60e-01,
3.224000e-01,6.40e-01,
3.228000e-01,6.60e-01,
3.232000e-01,6.40e-01,
3.236000e-01,6.60e-01,
3.240000e-01,6.40e-01,
3.244000e-01,6.60e-01,
3.248000e-01,6.40e-01,
3.252000e-01,6.20e-01,
3.256000e-01,6.40e-01,
3.260000e-01,6.20e-01,
3.264000e-01,6.40e-01,
3.268000e-01,6.00e-01,
3.272000e-01,6.40e-01,
3.276000e-01,6.20e-01,
3.280000e-01,6.00e-01,
3.284000e-01,6.20e-01,
3.288000e-01,5.80e-01,
3.292000e-01,6.20e-01,
3.296000e-01,6.00e-01,
3.300000e-01,5.60e-01,
3.304000e-01,5.80e-01,
3.308000e-01,5.60e-01,
3.312000e-01,5.80e-01,
3.316000e-01,5.40e-01,
3.320000e-01,5.60e-01,
3.324000e-01,5.60e-01,
3.328000e-01,5.20e-01,
3.332000e-01,5.40e-01,
3.336000e-01,5.00e-01,
3.340000e-01,5.20e-01,
3.344000e-01,5.20e-01,
3.348000e-01,4.80e-01,
3.352000e-01,5.00e-01,
3.356000e-01,4.60e-01,
3.360000e-01,4.80e-01,
3.364000e-01,4.20e-01,
3.368000e-01,4.60e-01,
3.372000e-01,4.00e-01,
3.376000e-01,4.40e-01,
3.380000e-01,3.80e-01,
3.384000e-01,4.00e-01,
3.388000e-01,3.60e-01,
3.392000e-01,3.80e-01,
3.396000e-01,3.40e-01,
3.400000e-01,3.60e-01,
3.404000e-01,3.20e-01,
3.408000e-01,3.20e-01,
3.412000e-01,2.80e-01,
3.416000e-01,3.00e-01,
3.420000e-01,3.00e-01,
3.424000e-01,2.40e-01,
3.428000e-01,2.60e-01,
3.432000e-01,2.20e-01,
3.436000e-01,2.40e-01,
3.440000e-01,2.00e-01,
3.444000e-01,2.20e-01,
3.448000e-01,2.00e-01,
3.452000e-01,1.60e-01,
3.456000e-01,1.80e-01,
3.460000e-01,1.20e-01,
3.464000e-01,1.60e-01,
3.468000e-01,1.20e-01,
3.472000e-01,1.20e-01,
3.476000e-01,8.00e-02,
3.480000e-01,1.00e-01,
3.484000e-01,6.00e-02,
3.488000e-01,8.00e-02,
3.492000e-01,4.00e-02,
3.496000e-01,6.00e-02,
3.500000e-01,2.00e-02,
3.504000e-01,2.00e-02,
3.508000e-01,0.00e+00,
3.512000e-01,0.00e+00,
3.516000e-01,-4.00e-02,
3.520000e-01,-2.00e-02,
3.524000e-01,-2.00e-02,
3.528000e-01,-6.00e-02,
3.532000e-01,-4.00e-02,
3.536000e-01,-8.00e-02,
3.540000e-01,-6.00e-02,
3.544000e-01,-1.00e-01,
3.548000e-01,-8.00e-02,
3.552000e-01,-8.00e-02,
3.556000e-01,-1.20e-01,
3.560000e-01,-1.00e-01,
3.564000e-01,-1.40e-01,
3.568000e-01,-1.00e-01,
3.572000e-01,-1.20e-01,
3.576000e-01,-1.60e-01,
3.580000e-01,-1.40e-01,
3.584000e-01,-1.80e-01,
3.588000e-01,-1.40e-01,
3.592000e-01,-1.80e-01,
3.596000e-01,-1.60e-01,
3.600000e-01,-1.60e-01,
3.604000e-01,-2.00e-01,
3.608000e-01,-1.80e-01,
3.612000e-01,-2.00e-01,
3.616000e-01,-1.80e-01,
3.620000e-01,-1.80e-01,
3.624000e-01,-2.20e-01,
3.628000e-01,-1.80e-01,
3.632000e-01,-2.20e-01,
3.636000e-01,-2.00e-01,
3.640000e-01,-2.20e-01,
3.644000e-01,-1.80e-01,
3.648000e-01,-2.20e-01,
3.652000e-01,-2.00e-01,
3.656000e-01,-2.20e-01,
3.660000e-01,-1.80e-01,
3.664000e-01,-2.20e-01,
3.668000e-01,-1.80e-01,
3.672000e-01,-2.20e-01,
3.676000e-01,-1.80e-01,
3.680000e-01,-2.00e-01,
3.684000e-01,-1.60e-01,
3.688000e-01,-2.00e-01,
3.692000e-01,-1.60e-01,
3.696000e-01,-2.00e-01,
3.700000e-01,-1.80e-01,
3.704000e-01,-1.40e-01,
3.708000e-01,-1.40e-01,
3.712000e-01,-1.60e-01,
3.716000e-01,-1.20e-01,
3.720000e-01,-1.60e-01,
3.724000e-01,-1.00e-01,
3.728000e-01,-1.40e-01,
3.732000e-01,-8.00e-02,
3.736000e-01,-1.20e-01,
3.740000e-01,-1.20e-01,
3.744000e-01,-6.00e-02,
3.748000e-01,-8.00e-02,
3.752000e-01,-4.00e-02,
3.756000e-01,-8.00e-02,
3.760000e-01,-4.00e-02,
3.764000e-01,-6.00e-02,
3.768000e-01,0.00e+00,
3.772000e-01,-2.00e-02,
3.776000e-01,2.00e-02,
3.780000e-01,-2.00e-02,
3.784000e-01,4.00e-02,
3.788000e-01,6.00e-02,
3.792000e-01,2.00e-02,
3.796000e-01,8.00e-02,
3.800000e-01,4.00e-02,
3.804000e-01,6.00e-02,
3.808000e-01,1.00e-01,
3.812000e-01,8.00e-02,
3.816000e-01,1.00e-01,
3.820000e-01,1.40e-01,
3.824000e-01,1.20e-01,
3.828000e-01,1.80e-01,
3.832000e-01,1.60e-01,
3.836000e-01,2.00e-01,
3.840000e-01,1.80e-01,
3.844000e-01,2.40e-01,
3.848000e-01,2.20e-01,
3.852000e-01,2.60e-01,
3.856000e-01,2.40e-01,
3.860000e-01,3.00e-01,
3.864000e-01,2.80e-01,
3.868000e-01,3.20e-01,
3.872000e-01,3.00e-01,
3.876000e-01,3.20e-01,
3.880000e-01,3.80e-01,
3.884000e-01,3.40e-01,
3.888000e-01,4.00e-01,
3.892000e-01,3.80e-01,
3.896000e-01,4.00e-01,
3.900000e-01,4.40e-01,
3.904000e-01,4.60e-01,
3.908000e-01,4.20e-01,
3.912000e-01,4.80e-01,
3.916000e-01,4.40e-01,
3.920000e-01,4.60e-01,
3.924000e-01,5.20e-01,
3.928000e-01,4.80e-01,
3.932000e-01,5.40e-01,
3.936000e-01,5.00e-01,
3.940000e-01,5.60e-01,
3.944000e-01,6.00e-01,
3.948000e-01,5.20e-01,
3.952000e-01,5.80e-01,
3.956000e-01,5.40e-01,
3.960000e-01,5.80e-01,
3.964000e-01,5.60e-01,
3.968000e-01,6.00e-01,
3.972000e-01,5.60e-01,
3.976000e-01,6.20e-01,
3.980000e-01,5.80e-01,
3.984000e-01,6.20e-01,
3.988000e-01,5.80e-01,
3.992000e-01,6.40e-01,
3.996000e-01,6.00e-01,
4.000000e-01,6.40e-01,
4.004000e-01,6.00e-01,
4.008000e-01,6.40e-01,
4.012000e-01,6.20e-01,
4.016000e-01,6.60e-01,
4.020000e-01,6.60e-01,
4.024000e-01,6.20e-01,
4.028000e-01,6.60e-01,
4.032000e-01,6.40e-01,
4.036000e-01,6.60e-01,
4.040000e-01,6.40e-01,
4.044000e-01,6.60e-01,
4.048000e-01,6.40e-01,
4.052000e-01,6.80e-01,
4.056000e-01,6.40e-01,
4.060000e-01,6.60e-01,
4.064000e-01,6.40e-01,
4.068000e-01,6.80e-01,
4.072000e-01,6.40e-01,
4.076000e-01,6.80e-01,
4.080000e-01,6.80e-01,
4.084000e-01,6.40e-01,
4.088000e-01,6.80e-01,
4.092000e-01,6.40e-01,
4.096000e-01,6.80e-01,
4.100000e-01,6.80e-01,
4.104000e-01,6.40e-01,
4.108000e-01,6.60e-01,
4.112000e-01,6.40e-01,
4.116000e-01,6.60e-01,
4.120000e-01,6.40e-01,
4.124000e-01,6.40e-01,
4.128000e-01,6.20e-01,
4.132000e-01,6.40e-01,
4.136000e-01,6.20e-01,
4.140000e-01,6.40e-01,
4.144000e-01,6.00e-01,
4.148000e-01,6.40e-01,
4.152000e-01,6.00e-01,
4.156000e-01,6.20e-01,
4.160000e-01,5.80e-01,
4.164000e-01,6.20e-01,
4.168000e-01,5.80e-01,
4.172000e-01,6.00e-01,
4.176000e-01,6.00e-01,
4.180000e-01,5.60e-01,
4.184000e-01,5.80e-01,
4.188000e-01,5.60e-01,
4.192000e-01,5.80e-01,
4.196000e-01,5.40e-01,
4.200000e-01,5.60e-01,
4.204000e-01,5.60e-01,
4.208000e-01,5.20e-01,
4.212000e-01,5.40e-01,
4.216000e-01,5.00e-01,
4.220000e-01,5.20e-01,
4.224000e-01,4.80e-01,
4.228000e-01,5.00e-01,
4.232000e-01,4.60e-01,
4.236000e-01,4.80e-01,
4.240000e-01,4.40e-01,
4.244000e-01,4.60e-01,
4.248000e-01,4.20e-01,
4.252000e-01,4.40e-01,
4.256000e-01,4.00e-01,
4.260000e-01,4.20e-01,
4.264000e-01,3.60e-01,
4.268000e-01,4.00e-01,
4.272000e-01,3.40e-01,
4.276000e-01,3.60e-01,
4.280000e-01,3.20e-01,
4.284000e-01,3.40e-01,
4.288000e-01,3.00e-01,
4.292000e-01,3.20e-01,
4.296000e-01,3.00e-01,
4.300000e-01,2.60e-01,
4.304000e-01,2.80e-01,
4.308000e-01,2.40e-01,
4.312000e-01,2.40e-01,
4.316000e-01,2.00e-01,
4.320000e-01,2.20e-01,
4.324000e-01,1.80e-01,
4.328000e-01,2.00e-01,
4.332000e-01,1.60e-01,
4.336000e-01,1.80e-01,
4.340000e-01,1.40e-01,
4.344000e-01,1.60e-01,
4.348000e-01,1.20e-01,
4.352000e-01,1.40e-01,
4.356000e-01,1.20e-01,
4.360000e-01,8.00e-02,
4.364000e-01,1.00e-01,
4.368000e-01,6.00e-02,
4.372000e-01,1.00e-01,
4.376000e-01,8.00e-02,
4.380000e-01,4.00e-02,
4.384000e-01,6.00e-02,
4.388000e-01,2.00e-02,
4.392000e-01,4.00e-02,
4.396000e-01,0.00e+00,
4.400000e-01,2.00e-02,
4.404000e-01,-2.00e-02,
4.408000e-01,0.00e+00,
4.412000e-01,-4.00e-02,
4.416000e-01,-2.00e-02,
4.420000e-01,-4.00e-02,
4.424000e-01,-6.00e-02,
4.428000e-01,-6.00e-02,
4.432000e-01,-8.00e-02,
4.436000e-01,-6.00e-02,
4.440000e-01,-1.00e-01,
4.444000e-01,-8.00e-02,
4.448000e-01,-8.00e-02,
4.452000e-01,-1.20e-01,
4.456000e-01,-1.00e-01,
4.460000e-01,-1.40e-01,
4.464000e-01,-1.00e-01,
4.468000e-01,-1.40e-01,
4.472000e-01,-1.20e-01,
4.476000e-01,-1.60e-01,
4.480000e-01,-1.20e-01,
4.484000e-01,-1.60e-01,
4.488000e-01,-1.40e-01,
4.492000e-01,-1.60e-01,
4.496000e-01,-1.40e-01,
4.500000e-01,-1.40e-01,
4.504000e-01,-1.80e-01,
4.508000e-01,-1.40e-01,
4.512000e-01,-1.80e-01,
4.516000e-01,-1.40e-01,
4.520000e-01,-1.80e-01,
4.524000e-01,-1.40e-01,
4.528000e-01,-1.80e-01,
4.532000e-01,-1.40e-01,
4.536000e-01,-1.40e-01,
4.540000e-01,-1.80e-01,
4.544000e-01,-1.40e-01,
4.548000e-01,-1.80e-01,
4.552000e-01,-1.40e-01,
4.556000e-01,-1.60e-01,
4.560000e-01,-1.20e-01,
4.564000e-01,-1.60e-01,
4.568000e-01,-1.40e-01,
4.572000e-01,-1.00e-01,
4.576000e-01,-1.00e-01,
4.580000e-01,-1.40e-01,
4.584000e-01,-8.00e-02,
4.588000e-01,-1.20e-01,
4.592000e-01,-8.00e-02,
4.596000e-01,-1.20e-01,
4.600000e-01,-6.00e-02,
4.604000e-01,-1.00e-01,
4.608000e-01,-4.00e-02,
4.612000e-01,-8.00e-02,
4.616000e-01,-2.00e-02,
4.620000e-01,-2.00e-02,
4.624000e-01,-6.00e-02,
4.628000e-01,-4.00e-02,
4.632000e-01,0.00e+00,
4.636000e-01,2.00e-02,
4.640000e-01,-2.00e-02,
4.644000e-01,0.00e+00,
4.648000e-01,4.00e-02,
4.652000e-01,6.00e-02,
4.656000e-01,2.00e-02,
4.660000e-01,8.00e-02,
4.664000e-01,4.00e-02,
4.668000e-01,6.00e-02,
4.672000e-01,1.00e-01,
4.676000e-01,8.00e-02,
4.680000e-01,8.00e-02,
4.684000e-01,1.20e-01,
4.688000e-01,1.40e-01,
4.692000e-01,1.00e-01,
4.696000e-01,1.60e-01,
4.700000e-01,1.40e-01,
4.704000e-01,1.80e-01,
4.708000e-01,2.00e-01,
4.712000e-01,1.60e-01,
4.716000e-01,2.20e-01,
4.720000e-01,1.80e-01,
4.724000e-01,2.40e-01,
4.728000e-01,2.00e-01,
4.732000e-01,2.40e-01,
4.736000e-01,2.80e-01,
4.740000e-01,2.60e-01,
4.744000e-01,3.00e-01,
4.748000e-01,3.20e-01,
4.752000e-01,2.80e-01,
4.756000e-01,3.40e-01,
4.760000e-01,3.60e-01,
4.764000e-01,3.20e-01,
4.768000e-01,3.40e-01,
4.772000e-01,4.00e-01,
4.776000e-01,3.60e-01,
4.780000e-01,4.20e-01,
4.784000e-01,3.80e-01,
4.788000e-01,4.40e-01,
4.792000e-01,4.00e-01,
4.796000e-01,4.60e-01,
4.800000e-01,4.20e-01,
4.804000e-01,4.80e-01,
4.808000e-01,4.40e-01,
4.812000e-01,5.00e-01,
4.816000e-01,4.60e-01,
4.820000e-01,5.00e-01,
4.824000e-01,5.20e-01,
4.828000e-01,4.80e-01,
4.832000e-01,5.40e-01,
4.836000e-01,5.00e-01,
4.840000e-01,5.40e-01,
4.844000e-01,5.00e-01,
4.848000e-01,5.60e-01,
4.852000e-01,5.20e-01,
4.856000e-01,5.60e-01,
4.860000e-01,5.20e-01,
4.864000e-01,5.80e-01,
4.868000e-01,5.40e-01,
4.872000e-01,5.80e-01,
4.876000e-01,5.40e-01,
4.880000e-01,6.00e-01,
4.884000e-01,6.00e-01,
4.888000e-01,5.60e-01,
4.892000e-01,5.60e-01,
4.896000e-01,6.00e-01,
4.900000e-01,5.80e-01,
4.904000e-01,6.20e-01,
4.908000e-01,5.80e-01,
4.912000e-01,6.20e-01,
4.916000e-01,5.80e-01,
4.920000e-01,6.20e-01,
4.924000e-01,6.20e-01,
4.928000e-01,5.80e-01,
4.932000e-01,6.20e-01,
4.936000e-01,5.80e-01,
4.940000e-01,6.20e-01,
4.944000e-01,6.20e-01,
4.948000e-01,5.80e-01,
4.952000e-01,6.20e-01,
4.956000e-01,5.80e-01,
4.960000e-01,6.20e-01,
4.964000e-01,6.00e-01,
4.968000e-01,6.20e-01,
4.972000e-01,5.80e-01,
4.976000e-01,6.20e-01,
4.980000e-01,5.80e-01,
4.984000e-01,6.20e-01,
4.988000e-01,5.80e-01,
4.992000e-01,6.20e-01,
4.996000e-01,5.80e-01,
5.000000e-01,6.20e-01,
5.004000e-01,5.80e-01,
5.008000e-01,6.00e-01,
5.012000e-01,5.80e-01,
5.016000e-01,6.00e-01,
5.020000e-01,5.60e-01,
5.024000e-01,6.00e-01,
5.028000e-01,5.60e-01,
5.032000e-01,5.80e-01,
5.036000e-01,5.40e-01,
5.040000e-01,5.80e-01,
5.044000e-01,5.40e-01,
5.048000e-01,5.60e-01,
5.052000e-01,5.40e-01,
5.056000e-01,5.60e-01,
5.060000e-01,5.20e-01,
5.064000e-01,5.40e-01,
5.068000e-01,5.00e-01,
5.072000e-01,5.40e-01,
5.076000e-01,5.00e-01,
5.080000e-01,5.40e-01,
5.084000e-01,5.00e-01,
5.088000e-01,5.20e-01,
5.092000e-01,4.80e-01,
5.096000e-01,5.00e-01,
5.100000e-01,4.80e-01,
5.104000e-01,5.00e-01,
5.108000e-01,4.60e-01,
5.112000e-01,4.80e-01,
5.116000e-01,4.40e-01,
5.120000e-01,4.80e-01,
5.124000e-01,4.20e-01,
5.128000e-01,4.40e-01,
5.132000e-01,4.20e-01,
5.136000e-01,4.40e-01,
5.140000e-01,4.00e-01,
5.144000e-01,4.20e-01,
5.148000e-01,3.80e-01,
5.152000e-01,4.00e-01,
5.156000e-01,3.60e-01,
5.160000e-01,3.80e-01,
5.164000e-01,3.40e-01,
5.168000e-01,3.60e-01,
5.172000e-01,3.20e-01,
5.176000e-01,3.40e-01,
5.180000e-01,3.00e-01,
5.184000e-01,3.20e-01,
5.188000e-01,2.80e-01,
5.192000e-01,3.00e-01,
5.196000e-01,2.60e-01,
5.200000e-01,2.80e-01,
5.204000e-01,2.40e-01,
5.208000e-01,2.60e-01,
5.212000e-01,2.20e-01,
5.216000e-01,2.60e-01,
5.220000e-01,2.00e-01,
5.224000e-01,2.20e-01,
5.228000e-01,1.80e-01,
5.232000e-01,2.20e-01,
5.236000e-01,1.80e-01,
5.240000e-01,2.00e-01,
5.244000e-01,1.60e-01,
5.248000e-01,1.80e-01,
5.252000e-01,1.40e-01,
5.256000e-01,1.60e-01,
5.260000e-01,1.60e-01,
5.264000e-01,1.20e-01,
5.268000e-01,1.40e-01,
5.272000e-01,1.00e-01,
5.276000e-01,1.40e-01,
5.280000e-01,1.00e-01,
5.284000e-01,1.20e-01,
5.288000e-01,1.20e-01,
5.292000e-01,8.00e-02,
5.296000e-01,1.00e-01,
5.300000e-01,8.00e-02,
5.304000e-01,1.00e-01,
5.308000e-01,6.00e-02,
5.312000e-01,8.00e-02,
5.316000e-01,8.00e-02,
5.320000e-01,4.00e-02,
5.324000e-01,8.00e-02,
5.328000e-01,4.00e-02,
5.332000e-01,6.00e-02,
5.336000e-01,6.00e-02,
5.340000e-01,2.00e-02,
5.344000e-01,6.00e-02,
5.348000e-01,2.00e-02,
5.352000e-01,4.00e-02,
5.356000e-01,2.00e-02,
5.360000e-01,4.00e-02,
5.364000e-01,2.00e-02,
5.368000e-01,4.00e-02,
5.372000e-01,0.00e+00,
5.376000e-01,4.00e-02,
5.380000e-01,2.00e-02,
5.384000e-01,0.00e+00,
5.388000e-01,2.00e-02,
5.392000e-01,0.00e+00,
5.396000e-01,2.00e-02,
5.400000e-01,0.00e+00,
5.404000e-01,2.00e-02,
5.408000e-01,0.00e+00,
5.412000e-01,2.00e-02,
5.416000e-01,0.00e+00,
5.420000e-01,2.00e-02,
5.424000e-01,0.00e+00,
5.428000e-01,2.00e-02,
5.432000e-01,-2.00e-02,
5.436000e-01,2.00e-02,
5.440000e-01,2.00e-02,
5.444000e-01,0.00e+00,
5.448000e-01,2.00e-02,
5.452000e-01,0.00e+00,
5.456000e-01,4.00e-02,
5.460000e-01,4.00e-02,
5.464000e-01,0.00e+00,
5.468000e-01,4.00e-02,
5.472000e-01,0.00e+00,
5.476000e-01,4.00e-02,
5.480000e-01,2.00e-02,
5.484000e-01,6.00e-02,
5.488000e-01,2.00e-02,
5.492000e-01,6.00e-02,
5.496000e-01,2.00e-02,
5.500000e-01,8.00e-02,
5.504000e-01,4.00e-02,
5.508000e-01,4.00e-02,
5.512000e-01,8.00e-02,
5.516000e-01,6.00e-02,
5.520000e-01,1.00e-01,
5.524000e-01,6.00e-02,
5.528000e-01,8.00e-02,
5.532000e-01,1.20e-01,
5.536000e-01,1.00e-01,
5.540000e-01,1.00e-01,
5.544000e-01,1.40e-01,
5.548000e-01,1.40e-01,
5.552000e-01,1.20e-01,
5.556000e-01,1.60e-01,
5.560000e-01,1.20e-01,
5.564000e-01,1.80e-01,
5.568000e-01,1.40e-01,
5.572000e-01,1.80e-01,
5.576000e-01,1.60e-01,
5.580000e-01,2.00e-01,
5.584000e-01,1.60e-01,
5.588000e-01,2.20e-01,
5.592000e-01,2.60e-01,
5.596000e-01,1.80e-01,
5.600000e-01,2.40e-01,
5.604000e-01,2.00e-01,
5.608000e-01,2.40e-01,
5.612000e-01,2.60e-01,
5.616000e-01,2.20e-01,
5.620000e-01,2.60e-01,
5.624000e-01,2.20e-01,
5.628000e-01,2.80e-01,
5.632000e-01,2.40e-01,
5.636000e-01,2.80e-01,
5.640000e-01,2.60e-01,
5.644000e-01,2.60e-01,
5.648000e-01,3.00e-01,
5.652000e-01,3.00e-01,
5.656000e-01,3.20e-01,
5.660000e-01,2.80e-01,
5.664000e-01,3.20e-01,
5.668000e-01,3.00e-01,
5.672000e-01,3.40e-01,
5.676000e-01,3.00e-01,
5.680000e-01,3.60e-01,
5.684000e-01,3.20e-01,
5.688000e-01,3.60e-01,
5.692000e-01,3.40e-01,
5.696000e-01,3.40e-01,
5.700000e-01,3.80e-01,
5.704000e-01,3.60e-01,
5.708000e-01,4.00e-01,
5.712000e-01,4.00e-01,
5.716000e-01,3.60e-01,
5.720000e-01,4.20e-01,
5.724000e-01,3.80e-01,
5.728000e-01,3.80e-01,
5.732000e-01,4.20e-01,
5.736000e-01,4.20e-01,
5.740000e-01,4.20e-01,
5.744000e-01,4.00e-01,
5.748000e-01,4.40e-01,
5.752000e-01,4.00e-01,
5.756000e-01,4.40e-01,
5.760000e-01,4.20e-01,
5.764000e-01,4.40e-01,
5.768000e-01,4.60e-01,
5.772000e-01,4.20e-01,
5.776000e-01,4.60e-01,
5.780000e-01,4.20e-01,
5.784000e-01,4.60e-01,
5.788000e-01,4.40e-01,
5.792000e-01,4.60e-01,
5.796000e-01,4.40e-01,
5.800000e-01,4.80e-01,
5.804000e-01,4.40e-01,
5.808000e-01,4.80e-01,
5.812000e-01,4.40e-01,
5.816000e-01,4.80e-01,
5.820000e-01,4.40e-01,
5.824000e-01,4.80e-01,
5.828000e-01,4.60e-01,
5.832000e-01,4.80e-01,
5.836000e-01,4.60e-01,
5.840000e-01,4.80e-01,
5.844000e-01,4.60e-01,
5.848000e-01,4.80e-01,
5.852000e-01,4.60e-01,
5.856000e-01,4.80e-01,
5.860000e-01,4.80e-01,
5.864000e-01,4.40e-01,
5.868000e-01,4.80e-01,
5.872000e-01,4.40e-01,
5.876000e-01,4.80e-01,
5.880000e-01,4.60e-01,
5.884000e-01,4.80e-01,
5.888000e-01,4.40e-01,
5.892000e-01,4.80e-01,
5.896000e-01,4.40e-01,
5.900000e-01,4.80e-01,
5.904000e-01,4.40e-01,
5.908000e-01,4.80e-01,
5.912000e-01,4.40e-01,
5.916000e-01,4.60e-01,
5.920000e-01,4.60e-01,
5.924000e-01,4.40e-01,
5.928000e-01,4.60e-01,
5.932000e-01,4.20e-01,
5.936000e-01,4.60e-01,
5.940000e-01,4.60e-01,
5.944000e-01,4.20e-01,
5.948000e-01,4.60e-01,
5.952000e-01,4.20e-01,
5.956000e-01,4.60e-01,
5.960000e-01,4.20e-01,
5.964000e-01,4.40e-01,
5.968000e-01,4.20e-01,
5.972000e-01,4.40e-01,
5.976000e-01,4.00e-01,
5.980000e-01,4.40e-01,
5.984000e-01,4.00e-01,
5.988000e-01,4.20e-01,
5.992000e-01,4.20e-01,
5.996000e-01,4.00e-01,
6.000000e-01,4.20e-01,
6.004000e-01,4.00e-01,
6.008000e-01,4.20e-01,
6.012000e-01,4.20e-01,
6.016000e-01,3.80e-01,
6.020000e-01,4.20e-01,
6.024000e-01,3.80e-01,
6.028000e-01,4.00e-01,
6.032000e-01,3.80e-01,
6.036000e-01,4.00e-01,
6.040000e-01,3.60e-01,
6.044000e-01,4.00e-01,
6.048000e-01,3.60e-01,
6.052000e-01,3.80e-01,
6.056000e-01,3.60e-01,
6.060000e-01,3.80e-01,
6.064000e-01,3.40e-01,
6.068000e-01,3.80e-01,
6.072000e-01,3.80e-01,
6.076000e-01,3.40e-01,
6.080000e-01,3.60e-01,
6.084000e-01,3.40e-01,
6.088000e-01,3.60e-01,
6.092000e-01,3.60e-01,
6.096000e-01,3.20e-01,
6.100000e-01,3.60e-01,
6.104000e-01,3.20e-01,
6.108000e-01,3.40e-01,
6.112000e-01,3.20e-01,
6.116000e-01,3.40e-01,
6.120000e-01,3.00e-01,
6.124000e-01,3.40e-01,
6.128000e-01,3.00e-01,
6.132000e-01,3.20e-01,
6.136000e-01,3.00e-01,
